time,target_roll_deg,actual_roll_deg,Fx,Fy,Fz,base_load,left_load,right_load,fixture_torque_Nm,fixture_work_J,mechanical_energy_J
1.850000000000000089e+00,-1.588966749088414154e+01,-1.899224324487609294e+01,2.186776346238816782e-04,-1.112320006684384133e+00,1.853035414016299285e+02,0.000000000000000000e+00,1.853035414016299285e+02,0.000000000000000000e+00,-4.879520079135602373e+00,2.462126925574251057e+00,7.222724829742466213e+00
1.860000000000000098e+00,-1.490227520477752599e+01,-1.806672779183670485e+01,2.097533334753931555e-04,-8.801652588070122407e-01,1.853041967355395627e+02,0.000000000000000000e+00,1.853041967355395627e+02,0.000000000000000000e+00,-5.004864742080286533e+00,2.382241738099219130e+00,7.142073390376537212e+00
1.870000000000000107e+00,-1.390017617221731072e+01,-1.712264210743300907e+01,2.024976323753147067e-04,-6.466052652009511847e-01,1.853149615453990293e+02,0.000000000000000000e+00,1.853149615453990293e+02,0.000000000000000000e+00,-5.131253534486958756e+00,2.298679156685954794e+00,7.057789519160178493e+00
1.880000000000000115e+00,-1.288435934396372495e+01,-1.616093170833124404e+01,1.970334072694812644e-04,-4.124185897966311520e-01,1.853362305828974854e+02,0.000000000000000000e+00,1.853362305828974854e+02,0.000000000000000000e+00,-5.258435554804677281e+00,2.211428022716705577e+00,6.969863444362808913e+00
1.890000000000000124e+00,-1.185582720858519856e+01,-1.518255962692082939e+01,1.934427056937693123e-04,-1.784127419310230778e-01,1.853683377097461005e+02,0.000000000000000000e+00,1.853683377097461005e+02,0.000000000000000000e+00,-5.386160614391258150e+00,2.120488520992446890e+00,6.878296118568221651e+00
1.900000000000000133e+00,-1.081559480312316879e+01,-1.418850538326396560e+01,1.917252508239347675e-04,5.457859418158172993e-02,1.854115532475348687e+02,0.000000000000000000e+00,1.854115532475348687e+02,0.000000000000000000e+00,-5.514180422083171607e+00,2.025872580583658600e+00,6.783099657839093410e+00
1.910000000000000142e+00,-9.764688711373006313e+00,-1.317976393538548052e+01,1.917338415664271434e-04,2.856976584284895981e-01,1.854660817749485489e+02,0.000000000000000000e+00,1.854660817749485489e+02,0.000000000000000000e+00,-5.642249677823073739e+00,1.927604199451782074e+00,6.684297722718457457e+00
1.919999999999999929e+00,-8.704146050769937304e+00,-1.215734461267036615e+01,1.930792045555379532e-04,5.140644457087157893e-01,1.855320603196497302e+02,0.000000000000000000e+00,1.855320603196497302e+02,0.000000000000000000e+00,-5.770127056152176692e+00,1.825719692079861955e+00,6.581925838618730928e+00
1.929999999999999938e+00,-7.635013448879016451e+00,-1.112227003625378075e+01,1.950055133015764219e-04,7.387806104461609458e-01,1.856095567564755129e+02,0.000000000000000000e+00,1.856095567564755129e+02,0.000000000000000000e+00,-5.897576106665098905e+00,1.720267860071076349e+00,6.476031652677467498e+00
1.939999999999999947e+00,-6.558346010500363477e+00,-1.007557502757404322e+01,1.962725588986295733e-04,9.589426090990733620e-01,1.856985679743075082e+02,0.000000000000000000e+00,1.856985679743075082e+02,0.000000000000000000e+00,-6.024366213979938323e+00,1.611310084705459778e+00,6.366675122158302003e+00
1.949999999999999956e+00,-5.475206276408088435e+00,-9.018305499856458241e+00,1.951721383744164928e-04,1.173679750809483391e+00,1.857990171622216167e+02,0.000000000000000000e+00,1.857990171622216167e+02,0.000000000000000000e+00,-6.150273975882740274e+00,1.498920335777078394e+00,6.253928624081623866e+00
1.959999999999999964e+00,-4.386663174750662364e+00,-7.951517316438435401e+00,1.899663147448740069e-04,1.382237522454889511e+00,1.859107503352866217e+02,0.000000000000000000e+00,1.859107503352866217e+02,0.000000000000000000e+00,-6.275085561297053971e+00,1.383185081102647596e+00,6.137876965638356275e+00
1.969999999999999973e+00,-3.293790966148021582e+00,-6.876275093021537721e+00,1.801126648035035471e-04,1.584095115248528085e+00,1.860335362118101727e+02,0.000000000000000000e+00,1.860335362118101727e+02,0.000000000000000000e+00,-6.398600163397883733e+00,1.264203071955834146e+00,6.018617266444964642e+00
1.979999999999999982e+00,-2.197668183525963936e+00,-5.793650950520836673e+00,1.681125985461152245e-04,1.778993643379800371e+00,1.861670801964959594e+02,0.000000000000000000e+00,1.861670801964959594e+02,0.000000000000000000e+00,-6.520632325317954781e+00,1.142084999904467102e+00,5.896258705535967870e+00
1.989999999999999991e+00,-1.099376567734492438e+00,-4.704723330424416261e+00,1.609114570283540907e-04,1.966561021384610974e+00,1.863110632910538698e+02,0.000000000000000000e+00,1.863110632910538698e+02,0.000000000000000000e+00,-6.641007307437345020e+00,1.016953112828963723e+00,5.770922221237762884e+00
